CodigoCompraAgil;CodigoProducto;Nombre;Descripcion;Cantidad;UnidadMedida
1057532-166-COT25;14111703;Toallas de papel;1 ROLLO DE PAPEL X 100 METROS PREPICADO.;1;RO
1057532-166-COT25;50192501;Sandwiches y canapés con relleno frescos;30 SANDWICH TOMATE-QUESO FRESCO-PEPINILLO CON SERVILLETA Y ENVUELTO EN ALUSA ( PRODUCTOS FRESCOS);30;EA
1057532-166-COT25;50192501;Sandwiches y canapés con relleno frescos;15 SANDWICH QUESO JAMON ( CON SERVILLETA Y ENVUELTO EN ALUSA ( PRODUCTOS FRESCOS);15;EA
1057532-166-COT25;50101634;Fruta fresca;25 PLATANOS SIN MANCHAS.;25;EA
1057532-166-COT25;50101634;Fruta fresca;25 MANZANAS;25;EA
1057532-178-COT25;90101701;Gestión de cafetería;SERVICIO DE CAFETERIA,LUGAR AUDITORIO PROVINCIAL EDUCACIÓN, CALLE RAMIREZ #559, HORA DE SERVIR EL COFFE A LAS 9.30 TOTAL DE PARTICIPANTES 30 PERSONAS.  SE DEBE CONSIDERAR CAFÉ, TÉ, ENDULZANTE AZÚCAR, LECHE, MINI SÁNDWICH CON PASTA DE POLLO O LECHUGA CON QUESILLO Y UNA FRUTA POR PERSONA.;30;EA
1057532-173-COT25;42251608;Bandas para ejercicios de resistencia, masilla o tubos para rehabilitación o terapia;30 Banda elástica cualquier color, resistencia liviana o suave. Medidas aprox: 1500X150X0.35MM (Segun EET);30;EA
1057532-173-COT25;42142110;Botellas de agua terapéuticas de calentar o de enfriar;30 Botella contenedora de agua. Aprox 750cc. (Segun EET);30;EA
1057532-173-COT25;49201512;Cuerdas para saltar;30 Cuerda para saltar, 3m aprox de largo. (Segun EET);30;EA
1057532-169-COT25;90101701;Gestión de cafetería;Contar con servicio de cafetería para los días 7 y 8 de abril de 2025, horario AM,  11:30 a 11:50 hrs.;80;EA
1057532-169-COT25;90101701;Gestión de cafetería;Contar con servicio de cafetería para los días 7 y 8 de abril de 2025, horario PM, 16:30 a 16:45 hrs.;80;EA
1057532-172-COT25;52151617;Cucharas de madera de uso doméstico;100 CUCHARAS DESECHABLE;100;EA
1057532-172-COT25;50161814;Dulces con azúcar o sustitutos;3 KILOS DE AZUCAR.;3;KGM
1057532-172-COT25;50202310;Agua mineral;5 LITROS DE AGUA SABORIZADA X 1 LITRO C/U.;5;EA
1057532-172-COT25;14111703;Toallas de papel;1 ROLLO DE TOALLA DE PAPEL.;1;RO
1057532-172-COT25;50192501;Sandwiches y canapés con relleno frescos;50 SANDWICH TOMATE QUESO FRESCO- PEPINILLO ( HALLULLA CON SERVILLETA Y ENVUELTO EN ALUSA PRODUCTOS FRESCOS.;50;EA
1057532-172-COT25;50101634;Fruta fresca;40 MANZANAS SIN DAÑO EN SU EXTERIOR.;40;EA
1057532-172-COT25;52151504;Tazas o vasos desechables domésticos;100 VASOS DE POLI PAPEL X 250 CC.;100;EA
1057532-172-COT25;50201706;Café;1 TARRO DE CAFE X 400 GRAMOS.;1;JR
1057532-172-COT25;50202310;Agua mineral;5 AGUA MINERAL DE 1 LITRO C/U.;5;EA
1057532-172-COT25;50131701;Leche o productos de mantequilla;1 LITRO DE LECHE SIN LACTOSA.;1;LTR
1057532-172-COT25;50181909;Galletas saladas;5 PAQUETE DE GALLETAS SALADAS 120 A 140 GRAMOS.;5;PK
1057532-172-COT25;50192501;Sandwiches y canapés con relleno frescos;30 SANDWICH AVE MAYO ( HALLULLA CON SERVILLETA Y ENVUELTO EN ALUSA PRODUCTOS FRESCOS);30;EA
1057532-172-COT25;50101634;Fruta fresca;40 PLATANOS SIN DAÑO EN SU EXTERIOR.;40;EA
1057532-172-COT25;50181905;Galletas dulces o pastelitos;1 KUCHEN DE ARANDANO O FRAMBUESA PARA 30 PERSONAS C/U.;1;EA
1057532-171-COT25;90101701;Gestión de cafetería;Raciones para el dia 10.04.2025, en horarios de 10:30 a 11:00 horas aprox. lugar de la Actividad,. Auditorio del INACAP considerar adjunto.;100;EA
1057532-149-COT25;60105203;Materiales educativos de preparación para exámenes;Simulador de Examen Cervical y Prueba de Papanicolaou y VPH, debe cumplir con especificaciones adjuntas.;1;KIT
1057532-149-COT25;60105203;Materiales educativos de preparación para exámenes;SIMULADO EDUCATIVO DE AUTOEXAMEN DE MAMAS, debe cumplir con especificaciones adjuntas.;1;KIT
1057532-180-COT25;90101801;Comidas preparadas para llevar;El Desayuno de la mañana debe incluir: o Liquido caliente, 2 opciones: Leche descremada, te más endulzante (Stevia). Servido en una taza de loza de 200cc de capacidad, de color blanco, con agarradera para facilitar su consumo o Pan: molde integral o blanco 2 rebanadas + 1 agregado salado o dulce, según especificaciones de nutricionista encargada del servicio de alimentación.;440;EA
1057532-180-COT25;90101801;Comidas preparadas para llevar;Entrada: ensalada, de fácil deglución y digestibilidad apropiada para el grupo etario, para el servicio de almuerzo se requiere un régimen blando liviano hiposódico que debe estar constituido por una base proteica + agregado + postre + liquido. Según requerimiento de nutricionista. El requerimiento contempla un estimado de 40 almuerzos distribuidos en 2 grupos en diferentes horarios, de lunes a jueves. Para el día viernes se estima un requerimiento estimado de 20 almuerzos en jornada de mañana.;820;EA
1057532-175-COT25;50101634;Fruta fresca;25 PLATANOS SIN MANCHA.;25;EA
1057532-175-COT25;50101634;Fruta fresca;25 MANZANAS;25;EA
1057532-175-COT25;50192501;Sandwiches y canapés con relleno frescos;30 SANDWICH  TOMATE-QUESO FRESCO-PEPINILLOS ENVUELTO CON SERVILLETA Y ALUSA  ( PRODUCTOS FRESCO);30;EA
1057532-175-COT25;50192501;Sandwiches y canapés con relleno frescos;15 SANDWICH QUESO-JAMON ENVUELTO CON SERVILLETA Y ALUSA ( PRODUCTOS  FRESCO);15;EA
1057532-175-COT25;52151617;Cucharas de madera de uso doméstico;100 CUCHARAS DESECHABLE DE MADERA PARA CAFE.;100;EA
1057532-175-COT25;52151504;Tazas o vasos desechables domésticos;50 VASOS DESECHABLE DE POLI PAPEL X 250 CC.;50;EA
1057532-175-COT25;50161509;Productos de edulcorantes o azúcares naturales;3 KILOS DE AZUCAR.;3;KGM
1057532-175-COT25;50131701;Leche o productos de mantequilla;2 LITROS DE LECHE SIN LACTOSA.;2;LTR
1057532-175-COT25;50202310;Agua mineral;5 LITRO DE AGUA MINERAL DE 1.000 CC.;5;LTR
1057532-175-COT25;50202310;Agua mineral;5 LITROS DE AGUA SABORIZADA DE 1000 CC.;5;LTR
1057532-175-COT25;50181909;Galletas saladas;5 PAQUETE DE GALLETAS SALADAS DE 120 A 140 GRAMOS C/U.;5;PK
1057532-175-COT25;52121602;Servilletas;1 ROLLO DE TOALLA DE PAPEL  CON PREPICADO DE 100 METROS.;1;RO
1057532-160-COT25;12164502;Esencias o extractos;1 Set Flores de Bach 10 ml Pack Cartas y Caja Rauli  Contenido del Pack: Set Esencias Florales Bach Healing Herbs 10 ml (38 Stock Bottle y 2 Esencias Rescate) Folleto Descriptor Caja Portaesencias de Madera (Rauli) 1 Set Cartas Flores de Bach 1 Dosificador Brandy 3 unidades de Frascos Spray 30 ml 5 unidades de Frascos Azules Gotario de 30 ml;1;KIT
1057532-174-COT25;50161509;Productos de edulcorantes o azúcares naturales;3 KILO DE AZUCAR MORENA SE RECOMIENDA IANSA.;3;KGM
1057532-174-COT25;50192110;Nueces o frutos secos;5 KILOS DE FRUTOS SECOS Y DESHIDRATADOS SIN SAL NI SEMILLAS.;5;KGM
1057532-174-COT25;50201709;Café instantáneo;2 TARROS DE CAFE DE 400 GRAMOS SE RECOMIENDA NESCAFE.;2;JR
1057532-174-COT25;50161509;Productos de edulcorantes o azúcares naturales;3 BOTELLAS DE ENDULZANTE EN GOTAS SE RECOMIENDA  IANSA ENVASE GRANDE.;3;BO
1057532-174-COT25;50201706;Café;2 UNIDADES DE COFFE MATE DE 435 GRAMOS.;2;EA
1057532-174-COT25;52151504;Tazas o vasos desechables domésticos;300 UNIDADES DE VASO POLI PAPEL;300;EA
1057532-174-COT25;50201712;Bebidas de Té;2 CAJAS DE TE X 100 BOLSITAS C/U.;2;BX
1057532-174-COT25;50181905;Galletas dulces o pastelitos;20 PAQUETES DE GALLETAS SURTIDA.;20;PK
1057532-174-COT25;52151617;Cucharas de madera de uso doméstico;300 UNIDADES DE CUCHARAS DESECHABLE DE MADERA.;300;EA
1057532-174-COT25;52121602;Servilletas;3 PAQUETES DE SERVILLETAS DE 100 UNIDADES C/U.;3;PK
1057532-181-COT25;90101701;Gestión de cafetería;SERVICIO DE CAFETERIA,LUGAR AUDITORIO PROVINCIAL EDUCACIÓN, CALLE RAMIREZ #559, HORA DE SERVIR EL COFFE A LAS 9.30 TOTAL DE PARTICIPANTES 30 PERSONAS. SE DEBE CONSIDERAR CAFÉ, TÉ, ENDULZANTE AZÚCAR, LECHE, MINI SÁNDWICH CON PASTA DE POLLO O LECHUGA CON QUESILLO Y UNA FRUTA POR PERSONA.;30;EA
1057532-182-COT25;50161509;Productos de edulcorantes o azúcares naturales;3 KILOS DE AZUCAR MORENA.;3;KGM
1057532-182-COT25;50192110;Nueces o frutos secos;5 KILOS DE FRUTOS SECOS  Y DESHIDRATADO SIN SAL NI SEMILLAS.;5;KGM
1057532-182-COT25;50201706;Café;1 TARRO DE NESCAFE  X 400 GRAMOS.;1;JR
1057532-182-COT25;50161509;Productos de edulcorantes o azúcares naturales;2 UNIDADES DE ENDULZANTE EN GOTAS.;2;EA
1057532-182-COT25;50201713;Bolsitas de te;100 BOLSITAS DE TE.;100;BG
1057532-182-COT25;50201709;Café instantáneo;1 UNIDAD DE COFFE MATE X 435  GRAMOS.;1;EA
1057532-182-COT25;52151504;Tazas o vasos desechables domésticos;300 VASOS  DE POLI PAPEL;300;EA
1057532-182-COT25;52151617;Cucharas de madera de uso doméstico;300 CUCHARAS DE MADERA PARA CAFE;300;EA
1057532-182-COT25;14111705;Servilletas de papel;3 PAQUETES DE SERVILLETAS X UNIDADES C/U.;3;PK
1057532-179-COT25;52151504;Tazas o vasos desechables domésticos;100 VASOS  DE POLI PAPEL X 250 CC.;100;EA
1057532-179-COT25;50161509;Productos de edulcorantes o azúcares naturales;3 KILOS DE AZUCAR.;3;KGM
1057532-179-COT25;50131701;Leche o productos de mantequilla;1 LITRO DE LECHE SIN LACTOSA .;1;LTR
1057532-179-COT25;50192501;Sandwiches y canapés con relleno frescos;50 SANDWICH TOMATE- QUESO FRESCO Y PEPINILLA, ( HALLULLA CON SERVILLETA Y ENVUELTO EN ALUSA, PRODUCTO FRESCO);50;EA
1057532-179-COT25;50181905;Galletas dulces o pastelitos;1 KUCHEN DE ARANDANO O FRAMBUESA PARA 30 PERSONAS.;1;EA
1057532-179-COT25;52151617;Cucharas de madera de uso doméstico;100 CUCHARAS DESECHABLE DE MADERA PARA CAFE.;100;EA
1057532-179-COT25;50201709;Café instantáneo;1 TARRO DE CAFE X 400 GRAMOS.;1;JR
1057532-179-COT25;50202310;Agua mineral;5 LITROS DE AGUA MINERAL ENVASES DE LITRO.;5;LTR
1057532-179-COT25;50202310;Agua mineral;5 LITROS DE AGUA SABORIZADA ENVASES DE LITRO.;5;LTR
1057532-179-COT25;50181909;Galletas saladas;5 PAQUETES DE GALLETAS SALADA DE 120 A 140 GRAMOS C/U.;5;PK
1057532-179-COT25;14111703;Toallas de papel;1 TOALLA DE PAPEL DE 100 METROS CON PREPICADO.;1;EA
1057532-179-COT25;50192501;Sandwiches y canapés con relleno frescos;30 SANDWICH AVE MAYO ( HALLULLA CON SERVILLETA Y ENVUELTO EN ALUSA, PRODUCTOS FRESCO);30;EA
1057532-179-COT25;50101634;Fruta fresca;40 PLATANOS SIN DAÑO EN SU EXTERIOR.;40;EA
1057532-179-COT25;50101634;Fruta fresca;40 MANZANA SIN DAÑO EN SU EXTERIOR.;40;EA
1057532-185-COT25;12164502;Esencias o extractos;1 Set Esencias Florales Bach – 10 ML Healing Herbs, segun EETT;1;EA
1057532-188-COT25;52151504;Tazas o vasos desechables domésticos;50 VASOS DE POLIPAPEL X 250 CC.;50;EA
1057532-188-COT25;50161509;Productos de edulcorantes o azúcares naturales;2 KILOS DE AZUCAR ENVASES DE 1 KG. C/U.;2;KGM
1057532-188-COT25;50202310;Agua mineral;3 LITROS DE AGUA MINERAL X 1 LITRO C/U.;3;LTR
1057532-188-COT25;50202310;Agua mineral;3 LITROS DE AGUA SABORIZADA.;3;LTR
1057532-188-COT25;50131701;Leche o productos de mantequilla;1 LITRO DE LECHE SIN LACTOSA.;1;LTR
1057532-188-COT25;50192501;Sandwiches y canapés con relleno frescos;45 UNIDADES DE SANDWICH QUESO JAMON ( HALLULLA CON SERVILLETA ENVUELTO EN PAPEL ALUSA PRODUCTOS FRESCOS.;45;EA
1057532-188-COT25;50101634;Fruta fresca;25 NARANJAS;25;EA
1057532-188-COT25;50101634;Fruta fresca;25 MANZANAS.;25;EA
1057532-170-COT25;31201503;Cintas adhesivas de protección;Cinta Delimitadora Color Amarillo / Negro, Según Especificaciones Adjuntas.;3;RO
1057532-170-COT25;31201503;Cintas adhesivas de protección;Cinta Doble Contacto, Según Especificaciones Adjuntas.;2;RO
1057532-170-COT25;31201503;Cintas adhesivas de protección;Cinta Antideslizante Color Negro, Según Especificaciones Adjuntas.;4;RO
1057532-186-COT25;52151504;Tazas o vasos desechables domésticos;100 VASOS DE POLI PAPEL X 250 CC.;100;EA
1057532-186-COT25;50201709;Café instantáneo;1 TARRO DE CAFE X 400 GRAMOS;1;JR
1057532-186-COT25;50161509;Productos de edulcorantes o azúcares naturales;2 KILOS DE AZUCAR BOLSAS DE 1 K. C/U.;2;KGM
1057532-186-COT25;50202310;Agua mineral;5 LITROS DE AGUA MINERAL DE 1 LITRO C/U.;5;LTR
1057532-186-COT25;50202310;Agua mineral;5 LITROS DE AGUA SABORIZADA DE 1 LITO C/U.;5;LTR
1057532-186-COT25;50131701;Leche o productos de mantequilla;1 LITRO DE LECHE SIN LACTOSA.;1;LTR
1057532-186-COT25;50181909;Galletas saladas;5 PQT. DE GALLETAS SALASDAS DE 120 140 GRAMOS C/U.;5;PK
1057532-186-COT25;14111703;Toallas de papel;1 ROLLO DE PAPEL X 100 METROS CON PREPICADO.;1;RO
1057532-186-COT25;50192501;Sandwiches y canapés con relleno frescos;30 SANDWICH AVE- MAYO ( HALLULLA CON SERVILLETA ENVUELTO EN ALUSA PRODUCTOS FRESCOS.;30;EA
1057532-186-COT25;50192501;Sandwiches y canapés con relleno frescos;30 SANDWICH TOMATE QUESO FRESCO PEPINILLO ( HALLULLA CON SERVILLETA Y ENVUELTO EN ALUSA PRODUCTO SUELTA.;30;EA
1057532-186-COT25;50101634;Fruta fresca;30 NARANJAS SIN DAÑO EN SU EXTERIOR.;30;EA
1057532-186-COT25;50101634;Fruta fresca;30 MANZANAS SIN DAÑO EN SU EXTERIOR.;30;EA
1057532-202-COT25;42281604;Desinfectantes de la superficie médica;Amonio Cuaternario Bidón de 5 Lts. / Según Especificaciones Adjuntas.;12;BD
1057532-187-COT25;52121604;Mantel de mesa;4 Mantel spandex Arco medio negro para mesa 180 cm Mantel Mesa Rectangular 180cm con arco Medio, son funcionales y prácticos. En ambientes exteriores resisten los rayos UV. Fácil de almacenar. Para mesa Rectangular 180 x 75 x 74 cm.;4;EA
1057922-4-COT25;60131504;Diapasón;-01 Set Diapasón (Sensibilidad) Según Especificaciones Técnicas Adjuntas.;1;KIT
1057922-4-COT25;42182604;Linternas de pluma de examen médico;-02 Linterna de Mano  Según Especificaciones Técnicas Adjuntas.;2;EA
1057922-4-COT25;42181608;Accesorios de instrumental de medición de la tensión arterial;-04 Fonendoscopio  Según Especificaciones Técnicas Adjuntas.;4;EA
1057922-4-COT25;42182302;Mazos o martillos de reflejo;-02 Martillo Reflejo Según Especificaciones Técnicas Adjuntas.;2;EA
1057922-4-COT25;41111623;Dispositivos de medición del espesor;-02 Caliper Según Especificaciones Técnicas Adjuntas;2;EA
1057922-3-COT25;56101501;Soportes;- 01 Soporte universal Según Especificaciones Adjuntas;1;EA
1057922-23-COT25;41114509;Tensiómetros;Esfigmomanómetro aneroide Según Especificaciones Adjuntas;3;EA
1057922-20-COT25;56101504;Sillas;Silla de Comedor Según Especificaciones Adjuntas;6;EA
1057922-20-COT25;56101504;Sillas;Silla de Visita Según Especificaciones Adjuntas;10;EA
1057922-20-COT25;56101519;Mesas;Mesa de Comer Plegable Según Especificaciones Adjuntas;2;EA
1057922-20-COT25;56112106;Banquetas;Banquetas 5 Cuerpos Según Especificaciones Adjuntas;3;EA
1057922-20-COT25;56101504;Sillas;Silla Ergonométrica Según Especificaciones Adjuntas;7;EA
1057922-29-COT25;56112106;Banquetas;Banquetas 5 Cuerpos  Según Especificaciones Técnicas Adjuntas;3;EA
1057922-29-COT25;56101504;Sillas;Silla Ergonométrica  Según Especificaciones Técnicas Adjuntas;7;EA
1057922-29-COT25;56101504;Sillas;Silla de Comedor  Según Especificaciones Técnicas Adjuntas;6;EA
1057922-29-COT25;56101504;Sillas;Silla de Visita  Según Especificaciones Técnicas Adjuntas;10;EA
1057922-29-COT25;56101519;Mesas;Mesa de Comer Plegable  Según Especificaciones Técnicas Adjuntas;2;EA
1180747-14-COT25;56112106;Banquetas;Banquetas 5 Cuerpos  Según Especificaciones Técnicas Adjuntas;3;EA
1180747-14-COT25;56101504;Sillas;Silla Ergonométrica  Según Especificaciones Técnicas Adjuntas;7;EA
1180747-14-COT25;56101504;Sillas;Silla de Comedor  Según Especificaciones Técnicas Adjuntas;6;EA
1180747-14-COT25;56101504;Sillas;Mesa de Comer Plegable  Según Especificaciones Técnicas Adjuntas;2;EA
1057532-183-COT25;46171604;Sistemas de alarma;22 BOTONES DE PANICO ( VER EETT ADJUNTA);22;EA
1057532-183-COT25;46171604;Sistemas de alarma;1 PANTALLA CENTRAL DE 10 DIGITOS  ( VER EETT ADJUNTA);1;EA
1057532-183-COT25;46171604;Sistemas de alarma;3 ANTENAS REPETIDORAS DE SEÑAL ( VER EETT ADJUNTA);3;EA
1057532-183-COT25;46171604;Sistemas de alarma;2 SIRENAS CON LUZ ESTROBOSCOPICAS ( VER EETT ADJUNTA);2;EA
1057532-183-COT25;46171604;Sistemas de alarma;CONFIGURACION MONTAJE Y CAPACITACION.  ( VER EETT ADJUNTA);1;EA
1057532-189-COT25;11111606;Pizarra;1 PIZARRA ACRILICA MAGNETICA  BLANCA 70 X 100 CM + SET 3 PLUMONES Y UN BORRADOR.;1;EA
1057532-189-COT25;44121708;Marcadores;3 PLUMONES;3;EA
1057532-189-COT25;44121804;Borradores;1 BORRADOR;1;EA
1057532-191-COT25;51141920;Diazepam;Diazepam 10 mg de acuerdo a Especificaciones técnicas adjunta y adjuntar resolución sanitaria de distribución de medicamentos.;15000;CMP
1057532-192-COT25;78121601;Servicios de flete;Mudanza D. Alondra Verónica Hormazábal Hevia Dirección de origen: Peñuelas 870, Villa parque universitario, Ciudad: Osorno Dirección de Destino: Teresa Vial 1400. DEpto 301, Comuna: San Miguel, Ciudad: Santiago Fecha 18.04.2025, desde Osorno a Santiago.;1;EA
1057532-192-COT25;78121601;Servicios de flete;Mudanza D. Catalina Andrea Troncoso Maurer Dirección de origen : Suecia #281 Ciudad : Valdivia Dirección de Destino : Francia 1771, departamento 304, torre 2. Comuna : Osorno Fecha  06.04.2025// desde Valdivia a Osorno.;1;EA
1057532-192-COT25;78121601;Servicios de flete;Mudanza D. Evelyn Pilar Ramos Plaza Dirección de Origen: Carmen 120, Dpto. 102, Santiago Dirección de Destino: Avenida Francia #1790, Dpto. D51, Osorno Fecha 12 Abril 2025. // Desde Santiago a Osorno.;1;EA
1057532-192-COT25;78121601;Servicios de flete;Mudanza D. Javiera Carter Álvarez Dirección de origen: LOS PRUNOS 1345, Ciudad: Santiago, Comuna: San ramón Dirección de Destino: AVENIDA FRANCIA 1780, Comuna: Osorno Fecha 06.04.2025 // desde Santiago a Osorno;1;EA
1057532-192-COT25;78121601;Servicios de flete;Mudanza D. Antonella Belén Bombín Figueroa. Dirección de origen: Luis Durand 03396, Ciudad: Temuco Dirección de Destino: Av Francia Nº 1741, Departamento A 611, Comuna: Osorno Fecha 09.04.2025// Desde Temuco a Osorno;1;EA
1057532-192-COT25;78121601;Servicios de flete;Mudanza Antonia Elgueta Rosales  Dirección de Origen: Almirantes la Torre #498, Dpto. 618( Piso 6, con ascensor y Estacionamiento), Santiago. Dirección de Destino: Guillermo Buhler #2140, Dpto. 801, Torre 1, Osorno. Fecha 11.04.2025// desde Santiago A Osorno.;1;EA
1057532-194-COT25;14111510;Papel para trazado de curvas;-20 ROLLOS -ROLLO PLOTTER PAPEL BOND DE 80 grs. -90 cms x 50 metros SEGÚN ESPECIFICACIONES TÉCNICAS ADJUNTAS;20;RO
1057532-190-COT25;46181504;Guantes protectores;5 PAR DE GUANTES DIELECTRICOS COMFORT GRIP 3M, COLOR GRIS TALLA N° 8  ( M);5;PR
1057532-201-COT25;50202310;Agua mineral;3 LITROS DE AGUA MINERAL;3;LTR
1057532-201-COT25;50131701;Leche o productos de mantequilla;1 LITRO DE LECHE;1;LTR
1057532-201-COT25;50192501;Sandwiches y canapés con relleno frescos;20 SANDWICH JAMON QUESO ( HALLULLA CON SERVILLETA ENVUELTO EN ALUSA PAN FRESCO NO CONGELADO CECINA Y QUESO NO ARTESANALES);20;EA
1057532-201-COT25;50101634;Fruta fresca;20 NARANJAS;20;EA
1057532-201-COT25;50181909;Galletas saladas;2 PAQUETES DE GALLETAS SALADAS.;2;PK
1057532-201-COT25;50181905;Galletas dulces o pastelitos;2 PAQUETES DE GALLETAS DULCE;2;PK
1057532-201-COT25;50192501;Sandwiches y canapés con relleno frescos;20 SANDWICH TOMATE QUESO FRESCO PEPINILLO HALLULLA CON SERVILLETA  ENVUELTO EN ALUSA PAN FRESCO NO CONGELADO.;20;EA
1057532-201-COT25;50101634;Fruta fresca;20 MANZANAS.;20;EA
1057532-195-COT25;60121242;Delantales;12 Delantales de Cocina Material: 50%% algodón y 50%% poliéster Medidas: 1,20 aprox. Amarras: Si. Color: Burdeos o Gris Tiras en cuello ajustables;12;EA
1057532-200-COT25;44121506;Sobres estándar;100 SOBRES ACOLCHADO AMARILLO O CAFE TAMAÑO OFICIO.;100;SOBR
1057532-200-COT25;44121506;Sobres estándar;500 SOBRES BLANCO TAMAÑO CARTA;500;SOBR
1057532-197-COT25;51142619;Alcohol aromático de amoniaco;2 ALCOHOL DE 70° POR LITRO;2;EA
1057532-197-COT25;42281912;Toallas de esterilización;10 PAQUETES DE TOALLA DESINFECTANTE POR 50 UNIDADES C/U.;10;PK
1057532-196-COT25;24111503;Bolsas de plástico;200 BOLSAS HERMETICAS DESECHABLES 10X15 CM Y 0.2 DE GROSOR.;200;BG
1057532-196-COT25;24111503;Bolsas de plástico;1000 BOLSAS HERMETICAS DESECHABLE 16X15 CM.;1000;BG
1057532-196-COT25;24111503;Bolsas de plástico;100 BOLSAS HERMETICAS DESECHABLE 26X27 CM.;100;BG
1057532-199-COT25;44103103;Tóner;2 TONER IMPRESORA HP LASER JET 1006;2;EA
1057922-28-COT25;42192404;Carros médicos o accesorios;-01 CARRO ANESTESIA -CARRO PARA EL ALMACENAMIENTO DE UTENSILIOS, OBJETOS E INSUMOS CLINICOS DE PABELLÓN. -ESTRUCTURA INTERNA FABRICADA EN ACERO. -SUPERFICIE ANTI RALLADURAS Y RESISTENTE A AGENTES DE DESINFECCION DE USO HOSPITALITARIO. -INCLUYE ACCESORIOS. -DIMENSIONES (ANCHO X PROFUNDIDAD X ALTO): 80 a 90 x 55 a 65 x 100 a 105 cm -SEGÚN ESPECIFICACIONES TÉCNICAS ADJUNTAS.;1;EA
1057922-28-COT25;42192404;Carros médicos o accesorios;-01 CARRO PABELLONERA  -CAJONERA O ESPACIO PARA CAJONES DEBE INCLUIR 1 CAJÓN GRANDE Y 3 MEDIANOS. -INCLUYE SISTEMA DE FRENOS PARA CIERRE SUAVIZADO DE CAJONES. -INCLUYE ACCESORIOS. -DIMENSIONES (ANCHO X PROFUNDIDAD X ALTO): 70 A 80 X 55 A 65 X 100 A 105 CM -SEGÚN ESPECIFICACIONES TÉCNICAS ADJUNTAS.;1;EA
1180747-17-COT25;56112106;Banquetas;Banquetas 5 Cuerpos  Según Especificaciones Técnicas Adjuntas;3;EA
1180747-17-COT25;56101504;Sillas;Silla Ergonométrica  Según Especificaciones Técnicas Adjuntas;7;EA
1180747-17-COT25;56101504;Sillas;Silla de Comedor  Según Especificaciones Técnicas Adjuntas;6;EA
1180747-17-COT25;56101504;Sillas;Silla de Visita  Según Especificaciones Técnicas Adjuntas;10;EA
1180747-17-COT25;56101519;Mesas;Mesa de Comer Plegable Según Especificaciones Técnicas Adjuntas;2;EA
1057532-208-COT25;46181504;Guantes protectores;5 PARES DE GUANTES  DIELECTRICOS COMFORT GRIP 3M TALLA 8 ( M);5;PR
1057532-184-COT25;41114201;Cintas de medir;2 Rollos verdes 45 mts  2 Rollos amarilla 45 mts  2 Rollos azul 45 mts  2 Rollos negra 45 mts  2 Rollos roja 45 mts Subir cotización con detalle y adjuntar formulario N°1 para validar cotización.;10;EA
1057532-206-COT25;14111525;Papel multiuso;4 CAJAS DE OPALINA  BLANCA LISA TAMAÑO CARTA , 200 GRAMOS DE 100 UNIDADES CADA CAJA.;4;BX
1057532-206-COT25;11101501;Mica;1 CAJA DE MICA TERMOLAMINAR OFICIO 75 MIC. X 100 UNIDADES.;1;BX
1057532-206-COT25;60123203;Cintas sintéticas;1 ROLLO DE CINTA SATINADA  COLOR LILA OBISPO DE 3 MM X 100 METROS.;1;RO
1057532-206-COT25;60123203;Cintas sintéticas;1 ROLLO DE CINTA SATINADA COLOR VERDE ESMERALFDA DE 3MM X 30 METROS.;1;RO
1057532-206-COT25;60123001;Figuras de goma Eva;1 SET  DE GOMA EVA SURTIDO DE COLORES DE 20X30 CMS.;1;EA
1057532-206-COT25;60123601;Pegamento de purpurina;2 PEGAMENTO STCK FIX DE 36 GRAMOS.;2;EA
1057532-206-COT25;60121124;Papel kraft;10 LIEGOS DE PAPEL KRAF.;10;PGL
1057532-206-COT25;55121606;Etiquetas autoadhesivas;2 SOBRES DE ETIQUETA AUTOADHESIVA BLANCAS 10 HOJAS 101X51MM ADETEC.;2;SOBR
1057532-206-COT25;60123601;Pegamento de purpurina;2 SOBRE DE PEGAMENTO MACILLA UHU PATAFIX COLOR BLANCO.;2;SOBR
1057532-206-COT25;31161903;Resortes espirales;3 UNIDADES DE ESPIRAL ENCUADERNACION PLASTICO NEGRO 20 MM.;3;EA
1057532-206-COT25;11101501;Mica;1 CAJA DE MICA TRANSPARENTE LISA TAMAÑO CARTA.;1;BX
1057532-206-COT25;56101716;Organizadores de escritorio;1 PERFORADORA VELOBINDER INCLUYE PEINES.;1;EA
1057532-206-COT25;44122011;Carpetas para archivos;200 CARPETAS PLASTIFICADA SIN ARCHIVADOR COLOR LILAR OBISPO.;200;EA
1057532-203-COT25;42281604;Desinfectantes de la superficie médica;Amonio Cuaternario Bidón de 5 Lts. / Según Especificaciones Adjuntas.;12;BD
1057532-211-COT25;46181504;Guantes protectores;4 PARES DE GUANTES DIELECTRICOS CONFORT GRIP 3 M TALLA 8 ( M);4;PR
1057532-204-COT25;11111606;Pizarra;1 PIZARRA ACRILICA MAGNETICA BLANCA 70 X 100 CM + SET 3 PLUMONES Y UN BORRADOR.;1;EA
1057532-204-COT25;60101716;Materiales para pizarra magnética;3 PLUMONES;3;EA
1057532-204-COT25;60101716;Materiales para pizarra magnética;1 BORRADOR.;1;EA
1057532-209-COT25;41111604;Reglas;-01 UNIDAD REGLA COMPLEMENTARIA PARA NIVEL LASER ROTATORIO. -SEGÚN ESPECIFICACIONES TÉCNICAS ADJUNTAS.;1;EA
